,perplexity,prediction,percentage,entropy_rate,rates
2918,12.3,AI,3.97,0.34841919768988255,"[0.0, 0.0, 0.7589188733446945, 0.8113208332695119, 0.0, 0.0, 0.0, 0.6799962419593771, 0.0, 0.0, 0.6437572912270971, 0.0, 0.0, 0.0, 0.7038707914194292, 0.0, 0.0, 0.0, 0.6835924277322881, 0.7047197576080448, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7035790616904944, 0.8227548083146667, 0.0, 0.0, 0.8809302026516623, 0.0, 0.8366051614047681, 0.8767763966114985, 0.735610472813753, 0.7005096831453886, 0.6799962419593771, 0.6820880976479787, 0.7056152810025764, 0.8005936916728863, 0.8739517898096897]"
2919,19.46,AI,0.18,0.3304165769734394,"[0.6998358825946097, 0.6527687272057776, 0.5101622388985485, 0.0, 0.0, 0.5791113218468502, 0.0, 0.4525840788065322, 0.0, 0.0, 0.5791113218468502, 0.5791113218468502, 0.0, 0.5791113218468502, 0.0, 0.0, 0.5791113218468502, 0.5051821447811443, 0.0, 0.0, 0.0, 0.5791113218468502, 0.5007613666390046, 0.0, 0.5138973094866018, 0.0, 0.0, 0.5791113218468502, 0.0, 0.0, 0.7046179930832579, 0.0, 0.5114072624278996, 0.5089172153691973, 0.7117911588162303, 0.46730359694971896, 0.5265358511361239, 0.5076721918398464, 0.5064271683104953, 0.7070090483275818, 0.5064271683104953]"
2920,11.22,AI,0.38,0.6151570244516436,"[0.6728479433087127, 0.5408304693430954, 0.5901499906426579, 0.5495457540829328, 0.6484788672453737, 0.5613395948423533, 0.6648061060754128, 0.4931075190780754, 0.7659039911143626, 0.6085085557516294, 0.5741235970242269, 0.7041326902370483, 0.564809264281843, 0.5577958296602522, 0.6581535532231109, 0.5773672798747275, 0.5704094492144133, 0.623425773329819, 0.631893021900694, 0.6100420160357026, 0.5445350189390741, 0.5616627569588623, 0.642725234995897, 0.7441759087298137, 0.5794814470647299, 0.5868027669564305, 0.6513145029767563, 0.5856940520895998, 0.6065822401288962, 0.6683929980700908, 0.5880564047969157, 0.5798839773997259, 0.7379464411051503, 0.6105414976578784, 0.5537021008819994, 0.660327676985884, 0.6113603924880698, 0.5248551429198914, 0.6585931701363327, 0.7545854656273808, 0.6025475393415698]"
2921,23.77,Human,0.0,0.2615342214297177,"[0.5967498875253718, 0.0, 0.8680160367677167, 0.0, 0.0, 0.0, 0.7660729039653551, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.908238926867593, 0.0, 1.0016301321306726, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7442626508088374, 0.7643136743599555, 0.8074735901928487, 0.0, 0.7711682985177818, 0.7599058642093733, 0.0, 0.9619259397125101, 0.97784918704, 0.0, 0.7952959865204093]"
2922,30.06,Human,0.0,0.6917066635095027,"[0.6969758450183133, 0.8114461364967501, 0.8569408304623448, 0.6967501535801047, 0.0, 0.0, 0.7524098533517436, 0.6988809551339586, 0.7277447529799107, 0.723627640452357, 0.871891064065654, 0.0, 0.0, 0.6951487451050132, 0.6969794737316732, 0.6952471709404434, 0.6976410546839011, 0.6963853515299797, 0.7899786197871881, 0.9004318031006122, 0.6950688396162682, 0.699120597640073, 0.8382383677184033, 0.693187029617614, 0.6994939826570622, 0.8148212390274598, 0.6965110112892905, 0.6982128030548387, 0.7878601190398224, 0.8176523287951984, 0.6997574712909151, 0.6962126561044849, 0.8452133005388104, 0.8161013830053636, 0.7907022523749754, 0.8717347743559352, 0.8685746262512086, 0.8212622961014109, 0.9009450693371733, 0.782833223373547, 0.8179903822798065]"
2923,28.45,Human,0.0,0.67218054706858,"[0.5985387300277285, 0.6522590390068116, 0.7243630194815803, 0.0, 0.7221631792224379, 0.5542370894470129, 0.7420499573017767, 0.7983403398383772, 0.5945053540291951, 0.6613949604168009, 0.7248143477608944, 0.7387484723716032, 0.0, 0.7364321634444895, 0.6079465567112752, 0.7279999650185917, 0.7298308199555773, 0.6234964344696075, 0.7385146953200477, 0.8025532504322956, 0.7225292428015688, 0.6704940773459646, 0.7467012807879261, 0.6089379720791775, 0.7313708847292378, 0.73702175939165, 0.7435938408205793, 0.7272089028445647, 0.718754260478082, 0.6079465567112752, 0.7373296633274927, 0.6558217998793057, 0.8540715255611551, 0.7478483659491809, 0.5958604771230384, 0.7511083730073579, 0.638509053102322, 0.8381498325357941, 0.6616773269169728, 0.7475160459790866, 0.8387628141839423]"
2924,24.62,Human,0.35,0.37394066460196473,"[0.0, 0.6629791408589029, 0.0, 0.5850818593019933, 0.7346883605726047, 0.0, 0.0, 0.7113377371556292, 0.6258321950331627, 0.0, 0.0, 0.0, 0.0, 0.6642223099012544, 0.0, 0.0, 0.0, 0.663712714033664, 0.7181416175126409, 0.7203661530411655, 0.0, 0.7122261128885466, 0.0, 0.7763444107052226, 0.0, 0.6866631948945129, 0.0, 0.0, 0.0, 0.7990753569067209, 0.0, 0.0, 0.693307718645349, 0.8083849635780803, 0.65154957367766, 0.6312567457559276, 0.6648537677013633, 0.6653708179344168, 0.6870944073433816, 0.664000209704399, 0.8050778815339552]"
2925,27.86,Human,2.92,0.8652667371533797,"[0.71196810888519, 0.7072702219848065, 1.0002725066071074, 0.9634083572810611, 0.9648029047829264, 0.9481374110102715, 0.9648983454110539, 0.652276606943009, 0.7269930127181007, 0.9338351259235147, 0.7480340952647534, 0.9308568912652676, 0.9482525570248191, 0.9662933128511033, 0.9639578844889733, 0.461216067431356, 0.925385841622692, 0.9663352752097881, 0.9635219864748732, 0.4696979330766218, 0.9606803015751354, 0.46492058305014583, 0.6370006379571919, 0.9637350925087641, 0.9639009589681915, 1.0043623341472225, 0.9625004840632073, 1.0074681411734911, 0.9623239141684324, 1.0313953990252274, 0.962315483560232, 0.7207359057639303, 0.9598935851361687, 0.4664517672623383, 0.9661772810231016, 0.6678169845565399, 0.7807134080801227, 1.0255382680789382, 1.006840802270297, 1.0097505497036285, 1.0339998949589753]"
2926,29.83,Human,0.0,0.40927965064052335,"[0.5789450321946895, 0.0, 0.5958018245091481, 0.0, 0.7802069023701644, 0.6496380713872916, 0.5342903244822176, 0.4791161798186848, 0.0, 0.0, 0.0, 0.6354851058464438, 0.7802069023701644, 0.6864532281770703, 0.6151145195485311, 0.5976974917764002, 0.0, 0.7802069023701644, 0.0, 0.0, 0.0, 0.0, 0.6038021044464774, 0.6744282826495654, 0.7129109454454418, 0.0, 0.5350511066256244, 0.0, 0.6865612339232856, 0.7135131063724288, 0.5308081749667295, 0.0, 0.0, 0.6352112477764332, 0.5453407515595029, 0.5084882963790618, 0.6027811622371634, 0.5813688700882711, 0.6083244104489598, 0.5807779246764068, 0.5479355738151392]"
2927,33.54,Human,0.0,0.4173422052732894,"[0.725539510772196, 0.7034356674688075, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6469393971052074, 0.0, 0.0, 0.76178840303621, 0.7791076074951279, 0.7085663249994514, 0.7085663249994514, 0.0, 0.7085663249994514, 0.0, 0.0, 0.7085663249994514, 0.0, 0.7085663249994514, 0.6476918664718536, 0.0, 0.0, 0.7085663249994514, 0.0, 0.0, 0.7085663249994514, 0.7085663249994514, 0.7085663249994514, 0.0, 0.0, 0.6659348295249538, 0.7359484973680398, 0.7791076074951279, 0.6750671969793476, 0.7085663249994514, 0.7085663249994514, 0.7791076074951279, 0.7085663249994514, 0.7085663249994514]"
2928,37.81,Human,0.0,0.3995522517731039,"[0.7468547753431721, 0.9053347389021068, 0.9954049313003434, 0.7468547753431721, 0.8271674781228208, 0.7468547753431721, 0.0, 0.0, 0.0, 0.7468547753431721, 0.0, 0.0, 0.0, 0.0, 0.7468547753431721, 0.7468547753431721, 0.7468547753431721, 0.6164656280640025, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7440102407668999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7468547753431721, 0.9053347389021068, 0.9053347389021068, 0.7468547753431721, 0.8271674781228208, 0.7468547753431721, 0.6960095800722609, 0.7468547753431721, 0.7440102407668999]"
2929,32.43,Human,0.0,0.8286978767960056,"[0.7621803309728173, 0.8108843860081704, 0.7939922979336047, 0.8575240423172147, 0.7913080918157105, 0.8168899771097617, 0.8620588652600882, 0.7732397077045947, 0.865440547318322, 0.8534154686186523, 0.7873822316846747, 0.7554637404337275, 0.7738641052706271, 0.909467514303739, 0.7738067506667556, 0.8648044532781098, 0.7551365453336353, 0.9634810929835751, 0.8054287696998581, 0.7610991710814607, 0.8629165145870391, 0.7691673437433788, 0.769142015175517, 0.8690772547955216, 0.7813799229286581, 0.7689652837905954, 0.7672275792257882, 0.7676818104347606, 0.760447325805724, 0.9713038894489883, 0.8386805770070344, 0.8499512114759056, 0.7888771602560523, 0.8618118280448896, 0.8111973294717326, 0.8709290005167515, 0.9199215712653837, 0.9606900807628324, 0.85575916008056, 0.8655721330411195, 0.9290458669828977]"
2930,31.33,Human,0.0,0.9381973885705741,"[1.2342648801284704, 0.7811647439155719, 0.7691110447697412, 1.2138874212393427, 0.7874464151696957, 1.1635139130711127, 0.7713050043745758, 0.9689960169475498, 0.9086531645606171, 0.778733001483502, 0.7728880058293156, 0.7713261368931464, 0.8153776844242528, 0.7696598532337551, 0.7934856845088413, 1.2095393549197992, 0.782257324844355, 0.8963197494947718, 0.768102721978416, 0.7773652371178069, 0.7764528620518256, 0.7695560043891695, 1.1942906043694699, 0.9244275277024524, 1.0611545091460597, 0.7748599150401083, 0.8519919477562021, 1.2107021238229645, 0.9248332121447812, 0.8197999599318633, 1.0940339862733846, 0.7725771699245165, 0.775480974616031, 1.1685418589683134, 1.2107776397680539, 1.106059982443071, 1.1265023195315147, 0.9260856050674509, 0.9211620723998308, 1.2129978286580505, 1.110407468483776]"
2931,35.99,Human,0.68,0.7734224480098568,"[0.0, 0.9108196782560286, 0.8004658966053277, 0.0, 0.817782455128382, 0.8051480505100562, 1.0554755650464511, 0.8246445090079911, 1.090208275302328, 0.7814060548368137, 0.0, 0.8368416798409105, 0.9087314181095717, 0.9391463552838422, 0.9418033933061212, 0.0, 0.0, 0.0, 1.076991866944038, 1.0553986583247839, 0.8343950900419386, 0.8640673828417401, 0.0, 1.1510192928857754, 1.099280171553917, 0.8258205962727616, 0.8415622245400024, 0.0, 0.9501598418380806, 1.035712486028952, 1.001596594387791, 0.9109202570715318, 1.1320157182959725, 1.0538135000558753, 0.9607192878353671, 1.0761448354262113, 1.038016661715751, 1.1231037460215532, 1.0662900027935904, 0.88919026568837, 1.0116285566063044]"
2932,36.16,Human,0.0,0.7680532670215706,"[0.8620036101521781, 0.8811043022631178, 0.7933414090927859, 0.7719243428748699, 0.0, 0.8034545850149752, 0.8951977300344988, 0.886038628475328, 0.8753819482751113, 0.7773417735715001, 0.7802385358602322, 0.8269757318329055, 0.8725525609182136, 0.8450050684817905, 0.8778015462326015, 0.6975374183437626, 0.8100963815941558, 0.887059641039793, 0.7802817942956054, 0.7884985195853054, 0.8024547646411058, 0.0, 0.909442894436204, 0.7976411377122615, 0.8507867860242728, 0.8775921392916217, 0.7861238667873829, 0.7882954802978208, 0.8815702702088299, 0.7937069916407541, 0.0, 0.8781818410123062, 0.8817318400082592, 0.820961951333137, 0.8514900865250994, 0.7898031369391135, 0.8019180514003227, 0.8219012773325223, 0.8937580272661936, 0.7863654336932633, 0.7646224433951934]"
2933,24.53,Human,0.0,0.7542046024924308,"[0.7840147128123015, 0.9462344180334405, 0.7856503659336673, 0.8223390232279443, 0.9230230107828981, 0.772095013062211, 0.7375604380686639, 0.8959460920731163, 1.0209553055856226, 0.0, 0.8083824099233275, 0.0, 0.9851349478451136, 0.0, 0.7917117068625126, 0.0, 0.8192362133294384, 0.8225539844859324, 0.8226679578336944, 0.7419881904776912, 0.7930214449412794, 0.0, 0.9813496443399148, 0.9665266663370307, 0.8166559403306598, 0.7957644375396237, 0.7738689753535003, 0.8951622135934157, 0.8182409786074046, 0.7239282799718987, 0.9083227553099466, 0.835012990585175, 0.8078845115920174, 0.9819814524920525, 0.7998187619767511, 1.0061940380041443, 0.955254334982565, 0.9687300679686888, 0.8655775675514221, 0.8871111308136703, 0.8624887195609238]"
2934,32.01,Human,0.0,0.3196930055642425,"[0.0, 0.747577002021103, 0.0, 0.818334198288282, 0.6269082157657822, 0.0, 0.0, 0.7260959222560225, 0.828717773226518, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8338492075976467, 0.6443591098158611, 0.0, 0.0, 0.0, 0.0, 0.6437253904383508, 0.0, 0.0, 0.0, 0.0, 0.6318845427646189, 0.0, 0.8376648567054448, 0.7359784221563854, 0.8194198236353507, 0.8237252280686309, 0.64182423230582, 0.6418556267940639, 0.8150684950719038, 0.6405567935507993, 0.649868387671361]"
2935,26.54,Human,0.0,0.617076691574552,"[0.7077577899050936, 0.0, 0.7115153585525358, 0.7331505828524084, 0.7015205801231897, 0.7358387497253736, 0.701819724767196, 0.7103912061674096, 0.0, 0.7032042182021979, 0.0, 0.7985515312938172, 0.7135868903513565, 0.0, 0.642005286111745, 0.7029396522826263, 0.715325675420913, 0.0, 0.7062912769805907, 0.6841702782878332, 0.6962746829767561, 0.7046485804017486, 0.7037941516599121, 0.7072075754877397, 0.7192042717394638, 0.7227108497918125, 0.7050555781929126, 0.7619810903786173, 0.7469087725131167, 0.0, 0.7108157808484692, 0.7737519387413218, 0.734308609310412, 0.7298316199742758, 0.7742258877541592, 0.7252325367536738, 0.7850097207731548, 0.7083721865242343, 0.796586140064968, 0.6979746719859755, 0.7281809076596283]"
2936,25.09,Human,0.49,0.5440237432011152,"[0.6479469159040511, 0.60434117243781, 0.6483159646692015, 0.0, 0.6629495736550601, 0.6835440007124239, 0.0, 0.6509197822106295, 0.6478693126862388, 0.5732937354318696, 0.6483294013278471, 0.6412817658348571, 0.6150795157887295, 0.701040700999525, 0.0, 0.7079738203602705, 0.6517325132587728, 0.6686879330703944, 0.0, 0.0, 0.6955628986216287, 0.0, 0.0, 0.668465905899712, 0.6630953049682843, 0.655628029133621, 0.701040700999525, 0.701040700999525, 0.6498681295866108, 0.6280979670608153, 0.6564365142137267, 0.6638527645692958, 0.6650123291109196, 0.6058668472896898, 0.6776803612963814, 0.6079825289184808, 0.6494574130697928, 0.689299815270309, 0.6851093240439821, 0.6151250940978197, 0.6730447337479215]"
2937,29.04,Human,0.0,0.2824973011195198,"[0.6573875896764695, 0.6244867054643132, 0.7438673569052736, 0.0, 0.0, 0.0, 0.5664800830285228, 0.0, 0.0, 0.0, 0.5405659298835694, 0.0, 0.7193429041904514, 0.6677209790552074, 0.0, 0.7435466817457805, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7507937667599766, 0.7406497181953472, 0.0, 0.0, 0.0, 0.0, 0.7428008591360415, 0.0, 0.6179981308898381, 0.6544707163080169, 0.5831728200297946, 0.7397096115215007, 0.7426985839662578, 0.0, 0.7466969091439495]"
2939,23.54,Human,0.74,0.33012720956492725,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6394923375390053, 0.0, 0.761531514175801, 0.0, 0.7637101570336939, 0.7610949380349884, 0.0, 0.0, 0.8738324999970405, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9541928801593855, 0.7626786181526909, 0.7613985273224736, 0.0, 0.8391921162010677, 0.0, 0.0, 0.0, 0.0, 0.7352942585051225, 0.7587741640172555, 0.7627156804918285, 0.8545055994601968, 0.0, 0.7620852207435846, 0.9402140897542305, 0.764603514031625, 0.8398994765420272]"
2940,43.08,Human,0.63,0.8532926504700076,"[0.8115264753178864, 0.8162407611635777, 0.9640715802098975, 0.8597711349690993, 0.8284150464454713, 0.8541303672084788, 0.7983448808862181, 0.8861070981856017, 0.7030003337151471, 0.8624536518565474, 0.8299221008952248, 0.8894594944435185, 0.8583462487310684, 0.8486975816859755, 0.850405805219731, 0.8331142499769654, 0.8724098268044568, 0.8768883118190115, 0.8121581822120272, 0.8402623475400074, 0.9156015438783888, 0.8725120857589939, 0.8747628164612095, 0.887642882245609, 0.8247896772017551, 0.8261284280505894, 0.8125241447608869, 0.8177197732573503, 0.8617839714445978, 0.8382315129587757, 0.8348652798719959, 0.8715441028745091, 0.830992447234381, 0.8189386909646218, 0.9214520924904746, 0.9064973507041038, 0.8584971835916192, 0.9310343235151668, 0.8777579756307973, 0.8103398885106627, 0.8956570185779053]"
2941,30.21,Human,0.0,0.8621157517689092,"[0.8579849445224484, 0.852819195427725, 0.9127905332755821, 0.9508164902688827, 0.90364795836971, 0.8787663533054628, 0.875595367341011, 0.8703227575633683, 0.6458122547064359, 0.8627271013199646, 0.8504840999835704, 0.8600484905333883, 0.73182646849359, 0.886266759553158, 0.9178844870565647, 0.9406342768744743, 0.891043435416897, 0.865170256753779, 0.9258403068384253, 0.8263809346976132, 0.9077837540241532, 0.8544429224174043, 0.8733615175476357, 0.8872680032554225, 0.8723260246070619, 0.0, 0.8967992993936352, 0.8967685679163581, 0.8772486002918423, 0.8526877732788283, 0.9378582628150712, 0.9438389864229154, 0.9037174299706016, 0.8942550977038511, 0.9374756747758388, 0.826079897688147, 0.9254762743477809, 0.9437751135450355, 0.907435545398062, 0.9221567668702433, 0.9791278379533516]"
2942,73.36,Human,0.4,0.711842753466478,"[0.7337194220589411, 0.9918000440761205, 0.7995186652490571, 0.7737439737137973, 0.0, 0.7835411018595893, 0.7883155065826467, 0.8442458274050308, 0.754489119881045, 1.0066476582420776, 0.7535764408655609, 0.8690787774105072, 0.0, 0.7471878316823956, 0.7506861936076069, 0.7657796394369932, 0.7131012992271304, 0.6441078988146937, 0.7655346399656359, 0.0, 0.7560367789123963, 0.7431048427227012, 0.9630214807674673, 0.9154862582796472, 0.0, 0.753990457167305, 0.7842718775100137, 0.7423218435258702, 0.0, 0.7577243126176718, 0.7232712666939338, 0.6967816467155485, 0.9365708491052019, 0.76730899170665, 0.7474055407211079, 0.9693247925583725, 0.8697554763151287, 0.8518458611956625, 0.8072453511550765, 0.9601755336926571, 0.9548356906843546]"
2943,31.06,Human,1.05,0.3521750263781564,"[0.7210935410367154, 0.0, 0.0, 0.0, 0.8829786629412607, 0.0, 0.0, 0.6913061958229548, 0.7356492755171802, 0.0, 0.0, 0.0, 0.0, 0.5396833645877426, 0.8829786629412607, 0.8529672320309317, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7310084097869242, 0.6819702062313122, 0.0, 0.0, 0.0, 0.6826083945903241, 0.7139402933491492, 0.0, 0.0, 0.7635035247623126, 0.7321555621657797, 0.6546973381309041, 0.6088385851751696, 0.7478246889639196, 0.663832675668069, 0.6678149073579798, 0.785734385395298, 0.6985901750492246]"
2944,47.88,Human,0.58,0.6852663516854945,"[0.8142460769970798, 0.76052722337947, 0.8264097193583075, 1.0391433311786362, 0.7725597983680514, 0.8220734162076538, 0.8344189929464426, 0.8214679662742366, 0.0, 0.0, 0.7573222419076713, 0.8342764748727316, 0.0, 0.8317628922473218, 0.8563915192570718, 0.8131634073430405, 0.7846521764011668, 0.8112751883009606, 0.7725302737438156, 0.8311867846800808, 0.0, 0.9972673005202249, 0.7864079374463858, 0.0, 0.0, 1.0258333515009073, 0.0, 0.82511783919675, 0.8096965506171316, 0.8072394008448379, 0.8088923408610528, 0.0, 1.0192626294996647, 0.8348947616882271, 0.8308942234393072, 0.8582353394666413, 0.8420193756308246, 0.8149069126738228, 0.8226456328124411, 1.042365883420075, 0.9868334560232366]"
2945,39.61,Human,0.0,0.8304729130573041,"[1.03376781400485, 0.7847917694938064, 0.8367857962585317, 0.795456304515973, 0.775713107091148, 0.7973024384983024, 0.7962463183647104, 0.7875481961029152, 0.8514094201708593, 0.7864621563078202, 0.8057371951089911, 0.7899783704519868, 0.8311545446213863, 1.0295315558149232, 0.7811678691224739, 0.9290778856009932, 0.7933145075618352, 0.8517675506333495, 0.0, 0.8356896300366927, 0.772300906652941, 0.8039818043011654, 0.8457321138297343, 0.8075081153250486, 0.8238978674781927, 0.7749568046759804, 0.7515048821629269, 0.7685585255571513, 0.7903111691093604, 0.9218096682673587, 1.0500423483429249, 0.7848025975201054, 0.9820460084320068, 1.0398058816654614, 0.9073789470744392, 0.8173797594695738, 0.8780232057582535, 0.8433476952743862, 0.7778046521319502, 1.0028022739965843, 1.0124917785623746]"
2946,15.16,AI,0.46,0.6508731942676907,"[0.8252221996444457, 0.8659896835152138, 0.7394953472735608, 0.0, 0.7303499153193854, 0.6682718614285761, 0.7553059689983482, 0.9224403290979434, 0.6997864008268024, 0.8035175404140313, 0.7742826131326074, 0.754772857398707, 0.9159817806838707, 0.7711375264179778, 0.713799928105629, 0.7150456101785768, 0.7518564424864457, 0.7666539514820155, 0.7364402059293834, 0.7234282897353912, 0.0, 0.7200026033552802, 0.8636522573096966, 0.0, 0.0, 0.0, 0.7166974385751724, 0.6427036861216755, 0.7700285240210402, 0.7561748246840109, 0.0, 0.0, 0.8103664888245372, 0.770943005787731, 0.8825417066906426, 0.812554940869754, 0.7372475991590008, 0.965387108597114, 0.7830217797157712, 0.916861878224944, 0.9038386709700509]"
2947,62.33,Human,0.0,0.0903070949400355,"[0.0, 0.0, 0.0, 0.6747418561247982, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.778860609134752, 0.0, 0.0, 0.0, 0.3503567101127087, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7144295029257431, 0.0, 0.0, 0.46064027587440737, 0.7235619383690459, 0.0, 0.0, 0.0, 0.0]"
2948,35.32,Human,0.0,0.7026792963283248,"[0.7681700383809068, 0.9327483006201989, 0.8681109849172687, 0.8759084737805238, 0.0, 0.7548243430275265, 0.8494011419913866, 0.8958113793642104, 0.7749596515362381, 0.7219126753875418, 0.7864945490132811, 0.0, 0.7698493803202147, 0.7494405162158467, 0.7958940600299725, 0.8479504765805126, 0.0, 0.7659442461952521, 0.8817425371585419, 0.8240034316255713, 0.8907370451191402, 0.8213323184916171, 0.7869014714958383, 0.899604064081012, 0.7684245284896405, 0.0, 0.9059405771088233, 0.7785494113172837, 0.0, 0.8883535001433018, 0.8431884009976371, 0.0, 0.7455063212866511, 0.8835748356253155, 0.7112536000454722, 0.8835256733553843, 0.8135727209561883, 0.9441272648515249, 0.8844465633548431, 0.7289521929707945, 0.7686944736258596]"
2949,31.13,Human,0.0,0.5331437409381394,"[0.8139274811129168, 0.8737511098485211, 0.8681197995953556, 0.0, 0.8029110049637201, 0.8591621467070375, 0.8595121851236396, 0.8419435646151312, 0.0, 0.8186271087090166, 0.6450775943369027, 0.9289772991302155, 0.8237432159036839, 0.8572058305369348, 0.7739422155690155, 0.0, 0.0, 0.0, 0.0, 0.8453629796785304, 0.0, 0.9780421714755086, 0.0, 0.862181864483513, 0.0, 0.0, 0.7904433432479887, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9338436098975145, 0.8165376583117255, 0.8262666699403091, 0.8714182959574444, 0.7424389419700291, 0.885666014001488, 0.8032418388417897, 0.957995329481604, 0.7785541050241825]"
2950,16.89,AI,0.77,0.7853433460994362,"[0.661847769263638, 0.6323630867117188, 0.934285078334876, 0.9712371717268256, 0.7225385044160794, 0.7748461107264382, 0.6126058969405889, 0.7806590076910762, 0.6481019497153583, 0.6681331795680098, 0.6840270173785135, 0.7583137267509166, 0.5826490098643037, 0.6287453687865014, 0.9713867372235399, 0.7841574272987174, 0.5771145737168498, 0.6485022905375761, 0.5909834417785975, 0.6302211218820036, 0.834521853616628, 0.9982270815809972, 0.6520367557404326, 0.6872745438407992, 0.9316115422202741, 1.010274362756077, 0.6433917500767851, 0.6532132946912252, 0.7383276605966117, 0.6158754309756457, 0.9995616843527327, 0.6886791935557437, 0.9506588764766116, 0.9749877944732194, 0.8796163055420975, 1.032397785238849, 0.8370292593674219, 0.9472980525945535, 1.0045230627262434, 0.8261319358000575, 1.0307204935417484]"
2951,31.92,Human,0.25,0.8325296402074066,"[1.057078039276352, 0.8723352275111448, 0.8294841596681439, 0.8950369352079507, 0.8123589673901371, 0.0, 0.7962184361886151, 0.9685874883274236, 0.8538282756843892, 0.9630970625542247, 0.7896906062435165, 0.0, 0.8557140641448717, 0.9662333900052438, 1.0214281398155665, 0.7998713202314806, 0.8956665207412027, 0.9127491935655814, 0.0, 0.8988885992627836, 1.0070557069564707, 0.814615415482522, 0.8874045271312099, 0.8910527885484614, 0.8062499712875963, 0.7721416029162174, 0.9412569229531311, 0.8335769517885399, 0.900579385669732, 0.8950369352079507, 0.8831770499622513, 1.0566035170505688, 0.8137684701272271, 0.9248662759606271, 1.0314365279351192, 0.8841860905512193, 1.0301332187877688, 0.8537985798513941, 0.8201657512768016, 1.0592009156116058, 0.8391422176286353]"
2952,25.98,Human,0.0,0.8701170899197503,"[0.7566109179774824, 0.7435120712163829, 0.7531377490811929, 1.0657576178201318, 0.7370771299860928, 0.749628489597452, 0.7550422826317829, 0.7520886151622128, 0.7404218650113614, 0.7458822345073506, 0.8317325343085801, 0.7494832111638472, 0.7362951159096284, 0.7495863986793808, 1.0097725676589338, 1.0667143741702365, 0.7549030848843981, 1.0034168203908544, 0.8624437596553126, 0.7586997780820183, 0.7390921038811334, 0.7482243791389157, 0.7807079001903148, 0.8204932557935389, 0.920948596116445, 0.8206132694520221, 1.112399823904134, 0.747595693536963, 0.9667549188034924, 0.764042423754923, 0.7607788020477351, 1.1134528195989484, 1.0896991179642346, 0.9188390594324374, 1.0579768090219264, 0.9975253708053331, 0.863642693760349, 1.0563133844920212, 0.9055263421872842, 1.0456267482113497, 1.12234055672164]"
2953,31.15,Human,1.35,0.7403859889209764,"[0.6775890790873688, 0.0, 0.7027065396337491, 0.7521708587069159, 0.0, 0.7040135506726123, 0.715875337229523, 0.7378163811250114, 0.7073287567225027, 0.8445479121094098, 0.9926405331510268, 0.7610750897062274, 0.6395105105311374, 0.7506138218141338, 0.8058579181406598, 0.9546010489216177, 0.9783437152197724, 0.9378878099221255, 0.7968237284529057, 0.7498014928516435, 0.6215804126842343, 0.8852936236277057, 0.7014996620964731, 0.7147270094297482, 0.755463961219723, 0.0, 0.6960565954684916, 0.7263261539459243, 0.7076686851383993, 0.7115431930280082, 0.6812460243649929, 0.8334048119815749, 0.8203580653227592, 0.9820187582584887, 0.8561916264095336, 0.7934569976370552, 0.9955085518223551, 0.9842673408114943, 0.9071641164100802, 0.9293979847978331, 0.8434478873068274]"
2954,24.32,Human,1.56,0.8174991823185069,"[0.7347885157838429, 0.7579429913880039, 0.8133699510631552, 0.7724420696294689, 0.7375211974799705, 0.940041368195205, 0.9650174038217514, 0.7829815889448851, 0.8414265510562732, 0.6792445671466613, 0.7450449301509099, 0.9433067507619238, 0.780053403421588, 0.8450384530982448, 0.7923225208458639, 0.832184437100368, 0.8344110835756654, 0.7755506979108266, 0.810220476293754, 0.8399250364654617, 0.8321369638532167, 0.8878035181705005, 0.7969117365556577, 0.9410452062214189, 0.7314603559145889, 0.778909489367104, 0.7782003390234176, 0.8170795465444582, 0.7884773048850937, 0.7877452524219822, 0.7459646877951428, 0.7516887627955458, 0.9027990723860303, 0.930869795850435, 0.7782694191962338, 0.9104449729402095, 0.7863159533418534, 0.8356109066755196, 0.9244105799923654, 0.755848785488383, 0.8326398315057995]"
